500 250000
457 305 1
355 131 52
271 223 32
366 164 98
259 163 37
7 137 89
416 234 90
314 155 20
385 2 26
126 214 6
103 229 78
41 113 61
331 353 51
485 29 65
246 310 25
439 252 20
436 421 8
231 469 98
364 180 56
72 21 32
39 76 13
309 59 30
499 119 64
321 100 30
311 167 36
415 429 51
351 92 28
157 302 2
398 468 61
491 194 5
227 105 98
136 266 57
332 24 33
28 166 33
44 284 97
479 498 28
330 257 42
39 111 63
141 383 80
368 189 53
442 292 26
260 390 3
369 60 40
48 298 53
355 154 76
57 17 100
376 358 44
227 299 61
339 184 68
469 390 45
290 28 61
35 196 25
161 17 43
131 145 20
357 425 85
193 303 27
37 353 42
76 240 73
368 58 12
65 49 60
278 80 12
479 116 17
159 153 67
278 208 98
146 190 60
121 48 57
411 139 90
451 460 79
337 249 69
114 81 73
119 121 88
417 497 14
1 184 97
80 312 25
324 459 54
417 186 60
271 404 57
162 0 15
127 158 4
21 76 33
458 441 74
112 369 40
223 265 84
12 445 4
357 432 97
345 406 29
31 395 62
295 223 13
319 346 77
438 440 98
78 447 42
215 226 99
472 432 70
451 407 99
159 312 25
357 218 16
334 195 47
189 138 57
401 156 42
412 232 94
109 184 90
320 460 1
351 365 81
374 40 2
365 151 39
162 333 84
178 200 50
26 347 34
374 52 75
168 483 91
39 323 56
243 322 23
331 74 6
184 205 82
471 293 65
75 22 30
244 479 35
453 146 46
89 252 70
66 12 34
352 328 69
296 436 42
163 467 64
250 29 48
299 296 67
100 421 26
10 357 13
52 332 99
378 404 58
345 431 96
277 295 74
492 216 25
205 78 27
125 103 53
174 202 59
335 401 30
59 475 44
55 67 11
207 150 49
214 347 56
136 462 53
273 110 62
223 156 92
379 242 57
268 48 59
6 50 64
297 349 20
244 173 14
240 182 52
370 165 54
159 416 9
411 169 45
470 443 30
262 384 56
480 105 51
434 475 30
499 299 82
236 472 40
160 85 72
231 465 54
360 115 14
415 267 60
393 384 90
105 110 85
322 166 3
212 352 27
378 317 58
67 461 6
71 226 93
338 20 35
364 432 95
330 64 34
445 353 51
252 136 14
345 321 80
137 63 10
351 428 3
169 112 69
121 402 68
227 380 57
51 54 73
139 206 89
457 340 83
490 319 34
483 349 21
81 49 89
227 203 3
220 346 70
140 322 63
80 293 29
41 127 69
80 381 67
41 2 41
486 179 98
121 186 66
302 397 30
143 377 44
411 105 94
293 133 11
411 439 43
200 59 8
424 288 8
380 236 48
476 81 43
86 179 67
496 343 97
92 295 85
335 374 41
317 365 37
2 404 10
381 466 10
317 329 26
237 275 57
230 86 7
415 172 49
214 445 72
460 471 8
69 294 80
340 151 91
310 175 55
207 44 7
48 384 31
25 416 65
121 433 64
361 80 25
32 181 66
238 103 66
379 208 70
296 75 30
272 75 6
106 171 73
119 136 83
336 158 34
200 373 21
100 76 15
326 434 71
414 53 66
135 397 5
336 441 14
451 246 51
33 267 1
476 429 39
330 86 78
281 86 30
348 397 5
221 437 52
385 122 46
144 95 61
313 358 84
132 163 74
398 359 48
414 62 49
379 10 82
288 108 75
156 435 27
167 417 23
307 25 92
217 284 39
347 49 29
269 225 95
369 104 62
76 38 16
352 194 8
126 487 15
129 79 67
450 141 15
324 62 85
262 2 94
201 218 27
231 383 65
65 112 52
69 136 81
90 322 51
175 395 8
31 305 48
3 330 19
286 399 92
353 223 45
168 460 55
124 214 95
429 109 21
212 92 27
334 173 26
231 360 37
253 232 27
456 226 18
390 192 31
477 88 50
457 41 48
61 29 18
13 82 96
358 327 1
438 83 56
248 94 22
1 274 44
117 225 42
156 230 52
471 155 18
303 168 6
166 227 14
360 72 8
182 225 81
95 19 17
246 235 61
447 442 83
412 35 4
69 397 75
323 104 84
310 290 63
59 484 4
334 226 14
113 442 35
434 268 80
245 282 23
195 330 97
113 287 91
139 181 50
148 411 35
203 56 21
140 91 50
193 184 43
177 146 30
260 348 51
360 341 99
192 392 67
342 94 70
144 168 30
112 150 82
476 332 23
426 471 81
269 15 18
65 140 72
277 127 81
134 162 10
182 446 15
354 196 92
305 83 57
422 392 64
299 25 89
329 470 82
145 17 90
41 203 95
452 219 41
372 134 46
414 411 23
418 444 33
102 270 89
124 248 69
67 266 37
332 272 70
187 14 89
460 361 7
488 463 91
377 454 12
263 80 46
253 45 13
270 41 92
243 432 87
360 383 65
346 393 42
419 83 94
140 170 61
115 395 12
131 221 74
350 277 7
456 383 18
138 122 1
93 435 30
308 374 29
133 162 31
90 369 4
497 479 19
182 113 39
356 181 17
290 43 95
489 499 78
482 422 56
135 227 38
110 309 49
236 300 73
396 27 13
267 356 59
442 222 28
268 183 17
270 444 74
496 357 76
130 174 16
427 258 80
497 496 38
487 418 69
447 431 33
472 74 65
375 425 59
276 339 86
345 356 18
341 402 91
219 348 85
172 208 79
256 170 48
498 195 99
443 414 95
90 205 98
29 424 49
80 407 51
313 446 17
335 402 14
68 91 89
295 212 84
173 409 53
161 69 93
28 143 63
481 169 91
7 243 72
279 494 30
344 497 45
485 256 76
294 89 2
498 95 22
431 346 50
449 44 95
495 309 82
442 396 48
448 49 15
162 226 45
117 357 100
158 186 47
86 242 6
33 323 36
346 161 40
58 281 68
46 207 27
118 268 3
312 107 35
373 370 65
30 396 11
192 86 89
474 220 10
52 110 74
415 26 69
295 446 80
401 437 88
399 108 63
436 4 64
480 485 18
435 187 50
386 181 91
53 391 61
419 49 16
457 13 93
127 397 41
475 432 13
128 246 27
474 58 99
207 4 76
403 269 38
179 405 72
329 91 75
127 160 65
411 84 65
341 364 92
361 19 4
242 110 77
329 476 78
256 12 82
237 273 1
285 432 8
9 223 48
355 271 25
22 474 10
234 156 42
89 97 69
277 320 62
172 28 55
37 471 28
396 35 91
36 462 34
228 399 26
157 170 15
66 415 3
257 289 8
407 124 69
156 278 90
36 116 74
110 38 3
6 108 66
40 288 18
175 401 62
40 294 91
47 284 86
182 456 59
235 100 6
348 429 79
127 371 36
20 262 26
413 150 17
166 164 3
267 184 86
354 475 58
163 222 62
380 388 76
356 313 86
185 429 84
23 78 89
324 231 97
343 24 4
420 163 79
431 454 15
293 190 64
122 366 57
441 173 25
77 33 43
392 389 54
208 359 69
385 95 68
410 301 88
161 63 83
29 282 50
179 293 72
18 375 15
308 274 99
222 22 43
128 478 83
322 37 71
434 378 82
393 441 12
83 411 55
178 372 61
45 318 44
201 360 64
469 223 80
351 65 34
451 328 81
488 20 78
472 293 26
482 212 99
273 83 75
138 448 53
360 170 33
143 387 95
15 19 83
362 413 43
20 485 80
115 469 33
492 473 44
192 120 84
421 390 96
284 469 29
87 73 52
185 466 12
54 447 4
455 187 98
424 148 86
455 7 8
484 18 79
350 182 42
443 283 93
466 176 81
205 234 16
217 58 93
436 450 75
157 30 16
197 145 73
94 260 100
73 15 65
62 92 13
193 460 11
444 233 73
123 211 98
220 452 24
248 50 30
32 224 4
38 223 43
450 492 38
483 20 74
188 228 81
460 372 12
66 229 16
64 497 78
343 303 26
402 364 29
37 477 99
91 358 61
162 148 98
20 373 41
422 153 19
102 21 3
92 428 92
499 92 86
2 225 87
128 82 38
40 144 9
325 227 77
361 128 46
242 156 70
320 379 51
188 117 66
391 117 64
374 226 51
443 361 94
135 359 64
163 493 44
72 458 57
483 47 90
86 180 85
309 442 21
126 16 55
217 22 68
33 190 100
63 276 72
434 247 25
118 470 7
57 76 71
421 191 4
168 137 23
407 398 15
156 148 92
307 202 70
367 193 100
27 68 85
275 137 3
285 376 17
234 118 84
88 480 97
1 310 99
98 36 95
269 449 51
484 82 93
134 246 39
426 330 98
48 82 10
177 364 26
269 292 27
225 157 40
380 47 95
380 153 65
296 0 88
284 8 26
216 402 65
168 374 65
23 20 21
287 435 72
1 305 18
246 435 36
80 161 93
278 251 58
291 150 14
190 122 50
211 122 34
149 177 56
134 409 54
385 480 24
221 418 12
120 228 76
445 393 90
378 239 90
303 258 59
364 113 29
29 270 7
479 93 84
409 230 42
487 97 67
407 157 100
344 283 90
497 458 49
31 318 38
205 160 100
194 119 40
382 374 37
497 154 77
499 37 81
163 76 41
141 338 27
214 469 36
126 390 57
99 143 17
48 383 60
255 458 98
477 215 47
239 379 65
142 142 93
310 258 13
108 6 9
290 89 42
403 48 80
157 422 67
466 56 8
356 355 59
437 320 46
227 27 65
99 385 79
264 472 69
319 301 71
259 79 85
443 159 38
482 138 17
474 48 32
204 323 89
471 133 3
462 59 92
498 253 91
19 303 39
446 311 36
316 60 62
472 107 38
224 106 8
59 214 77
488 308 89
379 394 10
316 84 8
30 272 56
170 326 91
76 121 84
256 262 96
104 126 32
91 191 99
180 25 27
43 61 59
409 75 14
196 191 28
32 163 92
362 418 12
122 317 35
47 430 55
451 280 38
413 303 89
356 260 94
241 295 31
289 146 37
254 180 81
268 210 53
415 34 5
83 207 19
146 324 20
8 154 69
184 87 46
136 191 66
248 263 44
11 437 95
337 27 89
47 118 62
306 256 39
402 299 39
335 422 57
54 262 70
4 183 95
455 260 76
67 90 63
160 62 86
287 471 3
46 98 16
348 232 94
255 412 13
126 171 4
458 295 78
486 1 76
62 321 60
241 459 2
150 95 66
455 9 65
181 237 44
211 317 9
231 360 18
318 271 11
405 263 76
359 233 27
379 79 88
224 201 92
376 235 99
7 34 63
179 228 63
223 472 93
383 232 25
311 291 59
197 54 75
186 303 89
32 290 25
233 71 73
300 108 20
355 474 54
243 147 44
111 370 100
65 292 43
186 237 32
380 479 69
415 464 63
396 422 89
374 99 42
58 349 29
27 399 26
257 390 37
498 129 66
487 41 41
372 446 83
341 94 73
254 372 54
357 377 54
353 253 96
265 170 17
146 129 21
65 463 85
285 317 71
374 302 100
345 387 96
467 190 9
393 480 34
162 155 44
200 162 2
290 336 79
465 313 58
75 231 61
375 6 12
434 341 97
330 474 5
450 414 30
348 451 42
156 494 23
449 119 87
359 234 56
214 441 2
129 216 79
148 117 21
329 491 7
497 381 42
351 153 95
349 95 38
216 356 23
156 164 45
473 37 30
448 373 56
160 59 72
368 27 52
167 242 71
17 363 95
76 383 47
200 3 60
467 113 54
20 272 5
235 496 90
183 234 24
455 441 33
410 13 62
17 188 83
30 364 96
243 442 78
40 108 31
233 96 68
344 257 68
322 264 49
104 351 62
32 207 78
171 356 8
173 342 72
191 463 88
133 495 24
267 221 49
457 90 68
109 337 98
324 395 96
359 426 97
267 230 75
380 36 83
418 393 42
185 260 21
321 345 55
365 224 96
358 459 40
0 498 39
75 49 71
50 19 46
15 389 77
368 388 75
432 305 51
217 431 37
437 123 29
320 486 91
216 315 95
202 204 49
318 122 83
428 35 51
191 443 21
315 96 22
146 242 16
456 278 63
288 68 52
304 321 22
303 77 61
62 344 92
232 207 63
146 111 39
355 74 47
28 400 2
42 14 14
434 163 76
52 437 65
76 207 4
92 251 27
243 260 36
23 475 58
180 479 42
104 115 28
281 413 49
441 164 34
35 283 52
184 3 65
170 399 63
107 152 57
319 478 49
248 177 3
482 498 32
44 276 99
314 170 14
423 331 45
235 190 21
202 133 70
403 276 81
385 260 50
488 205 20
73 63 16
141 226 70
128 285 55
258 316 85
60 205 33
310 176 28
446 204 5
365 306 16
374 35 15
75 480 70
427 445 25
136 91 24
268 246 38
213 421 21
24 457 54
352 433 9
346 363 100
345 19 42
184 307 59
408 414 88
248 380 28
464 202 93
267 226 94
482 225 44
176 473 74
341 53 73
45 229 95
348 102 94
75 395 35
416 90 44
88 227 18
485 97 74
156 495 7
456 295 59
319 395 10
134 150 24
56 468 66
474 99 70
287 332 11
461 189 82
480 39 27
129 260 38
340 122 83
368 22 16
20 108 8
210 173 79
41 428 72
400 392 31
319 115 98
388 357 34
272 62 85
49 406 80
348 126 61
409 399 100
61 260 36
386 366 28
59 318 17
328 408 5
302 69 68
246 386 44
113 245 4
456 144 13
394 462 73
417 241 95
85 298 77
455 188 79
263 26 82
398 397 12
21 260 77
459 290 69
269 358 46
283 327 55
29 396 25
49 426 24
92 43 10
26 55 4
132 66 59
368 260 22
310 417 46
424 137 70
146 212 30
225 185 46
363 424 79
399 321 39
85 22 86
146 442 3
78 329 66
85 332 36
395 239 85
357 332 41
170 166 56
68 344 65
489 157 45
362 185 56
457 167 86
308 307 35
482 51 38
349 213 67
101 229 12
137 367 69
263 276 43
22 119 77
436 90 58
205 145 6
91 112 1
197 387 32
462 256 34
12 328 96
251 155 12
222 12 16
227 198 73
252 205 39
200 226 36
493 409 76
126 360 29
463 2 73
365 193 28
90 405 12
115 199 72
175 92 5
145 252 17
59 25 65
404 325 91
139 383 36
226 330 9
151 343 92
223 27 18
0 457 55
32 244 62
60 65 46
8 101 40
12 169 91
145 172 51
91 423 50
205 396 87
386 206 76
57 329 43
340 182 43
60 371 39
460 484 84
121 491 79
373 130 2
384 172 89
480 76 93
217 80 2
254 79 99
357 143 82
372 161 34
120 430 54
374 189 15
418 440 8
240 462 83
377 248 13
246 90 25
481 337 37
139 451 52
408 52 37
351 217 58
47 259 28
287 299 7
95 27 22
215 156 41
193 414 70
84 32 94
331 256 79
361 370 20
491 144 22
415 147 64
234 360 56
382 79 36
267 327 25
439 319 17
283 274 31
188 350 63
166 120 48
340 470 1
221 323 81
165 187 44
379 416 16
332 454 18
481 157 29
261 285 46
145 66 85
340 74 89
67 377 85
197 303 82
29 427 26
248 288 79
324 252 33
125 274 22
421 493 45
497 278 38
186 81 40
270 31 54
280 283 10
238 231 15
246 277 5
252 191 70
73 119 19
234 76 79
12 300 99
22 115 75
338 434 88
260 221 49
108 349 97
68 224 89
383 468 88
157 230 83
27 319 90
235 16 10
385 16 33
285 362 61
36 150 89
272 59 71
471 116 16
400 251 80
191 129 73
342 376 39
431 370 38
142 486 48
290 136 76
417 135 44
157 59 47
368 166 1
311 110 2
205 189 95
56 100 60
265 150 60
21 406 5
14 184 81
261 311 65
250 377 1
141 147 47
418 218 9
475 120 8
473 322 53
292 51 25
336 192 2
109 158 17
230 356 77
413 196 92
302 6 25
151 198 31
336 415 75
106 490 29
78 490 7
260 373 43
391 378 15
133 224 57
132 78 56
220 483 9
52 38 67
0 27 79
237 421 8
151 387 5
130 423 39
137 390 55
284 330 35
202 130 64
191 277 50
476 155 28
480 444 57
403 413 68
67 425 44
298 239 78
421 218 1
339 54 76
24 207 98
444 168 74
249 453 71
119 109 18
196 54 42
194 45 94
356 458 41
192 211 48
153 211 69
210 268 18
348 93 2
296 483 86
234 414 51
497 168 98
183 89 33
380 101 50
291 486 72
84 254 65
126 430 77
15 411 4
102 472 72
191 116 95
167 379 91
418 445 22
270 388 73
344 321 22
428 126 98
473 165 36
145 5 79
468 261 92
299 449 19
229 476 38
86 15 94
496 337 65
278 1 64
497 24 51
482 166 24
321 456 22
215 419 58
353 110 65
363 253 37
169 120 48
178 474 87
496 213 40
119 404 47
402 227 79
91 380 51
438 169 95
319 344 7
254 331 80
314 387 56
402 494 98
428 198 10
51 453 14
366 407 42
459 356 13
208 20 65
416 7 27
46 20 4
124 143 78
253 396 16
45 161 79
296 451 99
467 189 88
367 362 10
491 13 25
160 155 96
19 153 1
276 73 99
208 367 100
425 449 5
482 492 62
492 153 68
210 479 38
63 459 24
258 43 73
108 336 8
146 199 68
216 479 9
83 318 86
240 243 75
381 129 93
493 108 13
119 499 15
353 337 18
435 65 60
349 99 4
498 40 35
325 15 67
473 85 14
33 252 54
273 332 6
146 311 48
414 442 52
340 223 26
190 466 64
82 64 15
493 360 19
311 482 53
325 106 31
498 494 12
453 223 2
177 125 34
370 356 63
442 127 59
133 148 73
107 18 31
300 68 69
224 49 25
327 446 33
106 183 72
362 317 72
45 35 82
5 160 43
386 197 44
366 452 90
88 368 55
112 256 89
412 170 49
59 360 38
87 143 97
318 32 72
378 235 93
367 114 83
40 150 90
2 154 20
367 165 23
285 186 100
213 361 51
442 66 87
82 295 41
112 153 42
432 234 19
245 207 26
222 66 19
470 131 80
410 199 84
355 135 21
123 385 25
105 322 57
24 476 63
83 20 78
313 191 90
297 249 22
323 480 3
435 445 32
98 462 61
39 424 47
97 80 75
303 262 34
332 477 33
165 88 31
408 451 65
172 106 4
56 210 65
214 310 1
480 48 46
495 471 94
89 174 91
405 53 85
66 409 84
375 96 81
309 235 17
298 33 65
399 37 19
276 109 38
114 353 90
390 141 52
104 34 36
43 160 9
319 197 6
469 464 97
259 97 93
376 59 83
277 263 93
38 267 94
122 327 26
166 402 49
452 302 91
470 458 3
81 336 90
278 18 22
23 59 13
417 418 58
453 303 89
1 389 75
20 319 25
398 373 53
181 98 13
192 366 82
362 385 72
486 273 71
70 309 8
460 349 32
405 152 96
233 210 80
218 234 9
422 267 72
412 373 2
17 289 1
131 50 20
190 144 74
230 482 81
16 242 36
197 79 16
63 405 61
286 4 72
237 427 1
278 294 84
135 113 41
241 171 59
87 40 85
154 185 49
38 453 5
18 40 24
186 15 52
298 27 46
324 385 61
497 435 99
383 181 2
419 176 59
468 166 36
14 207 80
135 391 30
449 455 69
451 257 33
206 451 84
336 275 16
138 322 16
199 22 59
443 151 35
204 355 58
456 205 18
275 34 16
128 340 48
159 360 6
278 264 40
144 271 22
356 129 48
111 392 3
103 191 59
273 26 90
393 207 53
435 189 5
82 39 75
15 403 43
117 429 95
186 190 87
83 464 1
183 460 89
376 477 57
262 408 88
451 125 51
125 369 92
237 91 2
233 402 86
494 337 70
227 457 51
47 100 51
427 50 56
349 197 61
371 170 75
217 254 58
95 136 2
467 90 44
14 190 26
342 299 61
416 318 56
187 405 91
195 161 8
39 139 64
8 314 55
220 469 68
208 384 5
82 448 92
300 453 60
277 326 85
408 440 32
41 493 33
7 372 68
475 180 88
246 24 12
273 111 40
357 164 52
31 494 42
241 61 26
236 241 14
456 120 27
38 450 10
473 80 3
61 191 58
494 334 1
341 190 87
334 86 1
441 90 33
125 12 2
112 329 44
52 404 73
384 450 8
237 180 85
407 449 40
156 35 34
96 105 100
340 11 87
486 248 87
141 326 21
267 152 74
72 268 29
425 193 99
495 287 64
128 296 86
273 84 82
88 405 9
249 72 46
106 252 56
398 330 57
209 499 15
478 27 83
141 118 81
399 357 32
429 46 43
311 122 57
439 264 1
498 355 26
430 414 27
171 396 95
103 136 15
483 302 47
407 127 20
32 13 12
453 319 75
289 238 77
102 318 45
75 348 32
261 27 100
294 32 34
185 240 36
159 283 56
362 408 29
74 178 45
332 93 80
215 445 56
19 423 26
229 160 27
296 366 94
389 121 39
122 396 80
64 351 84
13 19 95
474 111 34
389 265 42
91 430 11
483 261 44
481 339 1
213 106 84
149 17 91
14 404 92
412 66 63
139 235 37
108 198 63
139 238 46
375 312 52
46 305 61
379 68 13
312 272 23
355 17 79
303 382 45
467 295 43
69 365 67
323 144 31
139 209 94
18 422 35
385 65 80
159 494 23
235 102 13
87 496 74
11 495 49
61 29 78
27 462 66
343 490 4
429 379 1
490 184 58
252 139 13
84 14 74
164 336 52
198 220 86
25 131 70
213 252 57
275 166 43
12 105 47
181 351 21
230 338 67
169 100 72
264 102 89
178 451 45
370 334 96
142 45 85
94 370 9
194 385 78
498 12 44
229 472 17
356 291 85
475 449 49
381 218 52
477 198 17
97 14 24
494 312 80
459 373 58
359 188 25
218 246 55
465 403 8
59 330 2
467 271 70
258 452 97
387 223 59
157 486 31
275 489 69
170 372 96
32 97 68
93 4 87
148 458 67
410 108 37
133 225 2
234 447 23
313 135 57
359 441 3
382 402 88
395 112 59
151 95 43
82 59 72
311 133 55
496 214 43
351 171 84
382 435 75
110 197 29
265 73 51
14 252 80
323 185 89
234 461 94
436 90 33
98 77 93
51 184 88
349 180 82
228 181 57
302 442 90
462 301 79
184 477 23
435 90 84
233 114 38
413 99 77
225 174 34
201 281 26
277 172 69
239 41 52
123 93 56
115 136 27
119 73 96
313 387 85
353 239 93
343 446 25
91 330 94
365 423 10
156 421 32
225 250 61
201 208 13
438 72 1
315 441 32
172 443 96
126 86 99
310 298 86
213 117 44
219 36 69
65 287 87
201 273 79
43 407 30
363 445 81
267 289 71
42 288 78
252 426 49
466 369 66
314 158 35
300 449 39
482 212 16
485 43 97
303 358 52
455 198 77
247 310 99
267 402 19
43 313 31
46 31 52
76 480 58
143 404 3
311 115 14
425 464 45
58 238 22
193 203 26
208 330 24
175 255 18
462 400 16
12 368 64
13 273 78
290 210 93
153 329 4
299 159 27
304 12 54
143 323 96
350 261 51
363 288 19
277 268 12
70 169 91
384 449 49
29 315 5
406 269 72
499 375 47
311 140 13
365 102 32
181 293 49
290 496 46
429 484 4
139 404 66
292 247 93
252 374 47
99 26 73
246 14 88
130 222 34
499 4 80
334 231 48
391 490 42
15 433 6
434 415 99
169 376 94
475 97 30
137 253 80
175 185 43
36 205 68
265 278 35
307 290 2
249 125 45
447 54 24
412 357 86
248 246 31
393 415 91
354 379 52
389 21 13
405 3 77
333 88 56
9 311 31
34 98 76
339 144 16
164 167 53
369 159 2
310 67 18
295 316 38
153 202 8
192 433 27
332 201 52
292 239 67
39 224 3
90 312 62
288 342 53
328 230 97
210 64 40
21 252 5
432 96 38
216 174 6
5 291 53
240 411 68
89 246 74
149 480 50
232 419 88
377 234 62
350 264 50
340 288 84
205 279 49
416 23 17
182 11 62
114 180 85
254 176 43
287 407 84
310 43 68
142 65 20
121 19 16
219 416 94
254 426 34
280 274 57
473 305 72
146 105 40
245 415 80
1 13 36
449 383 31
480 218 13
119 448 11
493 427 51
492 491 56
440 443 51
420 498 29
305 183 51
120 207 70
455 254 50
275 2 82
348 286 68
295 222 85
381 333 49
365 364 28
302 26 84
192 341 41
472 253 68
395 168 32
234 45 98
31 452 40
326 13 73
123 165 93
172 373 25
373 83 45
291 227 22
80 355 81
107 15 96
419 339 38
163 470 64
317 9 91
366 293 46
269 303 10
110 168 84
45 296 8
207 230 26
343 34 100
122 242 82
381 487 79
461 440 60
360 343 26
255 203 52
322 70 59
350 364 31
339 453 18
454 7 20
141 203 79
492 203 31
152 457 19
40 334 98
393 197 39
353 481 11
123 467 50
442 240 37
340 132 14
215 408 93
16 108 79
437 3 100
175 362 64
139 318 30
339 470 60
79 91 10
16 284 81
446 183 36
223 146 6
182 278 7
142 264 92
218 257 52
411 415 76
170 106 83
301 415 98
426 47 8
453 345 85
63 472 77
35 211 39
340 79 47
407 20 81
277 263 16
438 496 20
249 124 32
423 431 15
298 297 37
476 233 50
82 347 12
106 169 34
178 426 86
261 393 36
387 197 21
114 178 30
17 32 20
201 100 72
369 267 51
230 440 11
131 98 4
75 110 23
281 458 51
235 369 70
302 221 74
53 71 26
205 378 87
165 30 75
497 61 38
98 10 17
486 282 100
374 366 67
190 281 21
329 217 21
141 473 16
299 20 54
113 487 26
389 39 22
38 252 56
102 254 66
168 3 99
131 24 67
347 93 37
433 115 12
14 422 62
187 210 29
242 41 43
342 361 31
151 234 48
255 16 87
153 414 23
215 192 86
375 454 96
201 268 49
452 423 39
344 340 46
28 193 74
407 15 28
49 220 89
164 93 2
79 484 31
302 165 37
177 465 64
433 313 53
98 220 49
365 231 53
231 356 54
76 372 63
415 297 20
93 156 6
197 293 26
485 51 54
236 487 88
119 80 92
350 359 55
351 171 43
499 363 30
180 36 4
110 319 79
58 412 48
132 454 70
392 287 90
71 495 86
434 127 82
358 398 7
473 191 41
358 69 7
388 254 78
267 368 94
112 376 80
478 336 40
376 34 93
218 439 13
300 110 60
329 74 35
104 60 9
70 112 16
311 50 90
496 43 45
1 92 1
414 59 10
118 51 51
401 252 39
416 406 93
416 141 18
63 475 79
124 355 64
197 39 68
257 35 94
58 452 74
122 480 72
276 80 19
490 0 45
